Close,open,high,low,hand,volume,F,SKDJ(D),KDJ(D),KDJ(K),SKDJ(RSV),SKDJ(K),MA5,MA13,MA21,MA34,MA55,MA89,MA144,MA233,VOL5,VOL40,VOL89,vol5_40_bias,vol5_89_bias,price_5_bias,price_13_bias,price_34_bias,MA5_13_bias,MA34_144_bias
2916.562,2911.112,2931.359,2851.733,15981073400,1.70E+11,1.252568147,22.67313922,12.90260793,10.19225144,26.67859985,23.9832343,2939.0628,3020.488385,3204.775714,3332.538294,3428.547636,3363.566966,3490.356514,3730.543588,18759425460,22742622295,26993073984,-17.51423729,-30.50281909,-0.765577381,-3.440714593,-12.48226599,-2.695775459,-4.521550138
2938.515,2934.078,2955.783,2911.829,15303905700,1.64E+11,0.752701297,24.95856517,12.10777204,10.51810027,35.22595063,29.60459246,2943.9984,2987.924923,3172.681905,3314.937941,3416.701873,3361.586258,3479.319958,3729.672009,18526212720,22239501138,26775554758,-16.69681525,-30.80922921,-0.186256895,-1.653653433,-11.35535409,-1.470134766,-4.724544426
2749.785,2907.718,2911.991,2743.839,21083605400,2.13E+11,-6.42263184,25.91407579,10.47943294,7.222754739,18.70420874,24.1544006,2892.4076,2959.062077,3130.866238,3293.753088,3400.391036,3358.716742,3469.298514,3727.921283,18637339740,22006096553,26732455439,-15.30828879,-30.28197585,-4.930930205,-7.072412524,-16.51514469,-2.252554194,-5.059968894
2735.558,2756.082,2768.772,2638.302,21572204600,2.07E+11,-0.517385905,25.64828134,9.624183209,7.913683746,22.2173013,23.18585095,2844.1804,2924.381,3092.855714,3272.080118,3383.937818,3354.034663,3460.149403,3726.042064,18621671180,21914424788,26663014466,-15.02550781,-30.15916785,-3.819110771,-6.456853604,-16.39697374,-2.742481229,-5.435293776
2655.661,2711.158,2740.536,2647.493,17112028000,1.67E+11,-2.920683824,21.87854736,8.359067404,5.828835795,13.40493009,18.29539052,2799.2162,2896.608462,3049.614048,3248.555588,3365.8544,3349.198708,3448.888563,3723.689421,18210563420,21588496768,26498427275,-15.64691319,-31.27681416,-5.128407016,-8.31826133,-18.25102179,-3.362286026,-5.808624159
2737.6,2652.854,2755.367,2649.791,18667310600,1.80E+11,3.085446523,20.18260914,7.922532024,7.049461263,19.83778137,19.06658595,2763.4238,2874.665308,3009.839,3228.056147,3349.576182,3345.150202,3439.748979,3721.608893,18747810860,21352401373,26473143808,-12.19811518,-29.18177382,-0.934485691,-4.768044034,-15.1935445,-3.869720325,-6.154310486
2688.854,2730.984,2735.255,2655.623,15638374400,1.53E+11,-1.780610754,18.39942303,7.38508642,6.310195211,16.6059993,17.83629262,2713.4916,2854.608154,2969.34719,3203.591029,3333.358273,3339.895303,3431.249583,3719.21382,18814704600,21114019693,26379308284,-10.88999218,-28.67627764,-0.907966695,-5.80654664,-16.06750127,-4.943464961,-6.634858479
2749.57,2687.982,2755.159,2687.982,15807821100,1.59E+11,2.258062357,19.22966968,7.507298973,7.75172408,23.73596829,20.78613046,2713.4486,2834.755923,2943.314429,3181.215029,3317.769418,3334.995876,3424.740243,3717.156854,17759547740,20988458780,26248175775,-15.38422175,-32.33987805,1.331198977,-3.005053182,-13.56855872,-4.279286343,-7.110764507
2739.247,2719.574,2746.072,2696.884,14839721700,1.47E+11,-0.375440523,20.96612709,7.7994857,8.383859153,27.7657859,24.27595818,2714.1864,2822.315692,2917.197095,3158.363853,3302.032182,3330.763955,3417.541181,3714.757232,16413051160,20798533543,26149383129,-21.0855365,-37.23350536,0.923319047,-2.943281382,-13.27006236,-3.831225989,-7.583736784
2781.023,2751.432,2793.298,2751.314,17038201800,1.75E+11,1.525090654,25.12668692,8.57840352,10.13623916,36.35998607,30.31797212,2739.2588,2812.099231,2889.539143,3134.864559,3287.715,3326.700315,3410.971028,3712.485644,16398285920,20735241475,26101623904,-20.91586713,-37.17522718,1.524653311,-1.10509012,-11.28729973,-2.590251083,-8.094658873
2763.492,2783.076,2790.061,2762.16,14118628400,1.46E+11,-0.63037954,30.09277925,9.300924365,10.74596606,41.05084279,35.68440746,2744.4372,2793.311,2872.324381,3110.880088,3272.195545,3323.005315,3405.806444,3710.027305,15488549480,20587138385,25994795154,-24.76589417,-40.41672809,0.694306286,-1.067514502,-11.16687492,-1.7496727,-8.659516065
2746.196,2684.961,2760.359,2682.09,12926393200,1.29E+11,-0.625874799,37.17000039,9.734419965,10.60141116,55.33083573,45.5076216,2755.9056,2775.580385,2851.361714,3084.519029,3256.117291,3319.021494,3399.118014,3707.809039,14946153240,20453026015,25963937172,-26.92448917,-42.43495067,-0.35231976,-1.058675323,-10.96842088,-0.708852992,-9.255312207
2836.571,2758.579,2840.622,2758.579,19596161400,1.99E+11,3.290915871,47.41805278,10.95105694,13.3843309,76.616637,61.0621293,2773.3058,2772.202615,2842.783952,3060.542676,3242.049218,3316.756708,3391.887236,3705.907914,15703821300,20404493490,26000722500,-23.0374363,-39.60236567,2.281219763,2.32192208,-7.318038013,0.039794516,-9.768737478
2867.338,2829.764,2868.701,2824.356,21690992500,2.26E+11,1.084654676,60.36643907,12.70731385,16.21982765,87.99700335,74.52956632,2798.924,2768.416154,2835.378095,3037.932353,3228.435127,3314.673079,3384.227167,3704.272129,17074075460,20445589943,26079674721,-16.49017951,-34.5311027,2.444296451,3.573228903,-5.615475696,1.101996393,-10.23261137
2862.893,2881.777,2893.215,2857.699,21920387300,2.31E+11,-0.155021836,72.22172535,14.46105722,17.96854397,87.61739457,81.07348044,2815.298,2762.599077,2831.249333,3015.885529,3214.161727,3311.521798,3376.854986,3702.648549,18050512560,20509893865,26062739693,-11.99119469,-30.74207557,1.690584798,3.630419047,-5.072889137,1.907584909,-10.68951608
2860.021,2854.904,2872.724,2840.488,16339141300,1.78E+11,-0.100318105,79.7045086,15.98832307,19.04285476,85.94747763,83.51047903,2834.6038,2771.078769,2824.219429,2993.300441,3200.061164,3307.891112,3370.28775,3700.749893,18494615140,20208731198,25982447528,-8.482056794,-28.81881078,0.896675578,3.209660864,-4.452591505,2.29242963,-11.18561194
2927.175,2888.598,2933.964,2880.347,23217604200,2.39E+11,2.348024717,84.05073986,17.95839718,21.89854542,91.62604115,87.56826009,2870.7996,2785.818538,2825.467286,2975.459147,3190.804291,3303.840697,3364.065521,3699.209579,20552857340,20104901543,25809280474,2.228092471,-20.36640711,1.963752538,5.074144622,-1.622746093,3.050488047,-11.55168862
2903.331,2925.708,2928.048,2872.282,19974066300,2.12E+11,-0.814573778,86.57629037,19.65315966,23.04268461,89.73200388,88.65013199,2884.1516,2804.870077,2824.967,2956.035471,3180.9484,3299.459809,3356.745931,3697.546193,20628438320,19854630000,25699828275,3.897369631,-19.7331667,0.664992783,3.51035593,-1.782944458,2.826566682,-11.93746766
2928.896,2889.885,2929.871,2872.274,21341038400,2.28E+11,0.880540317,89.15780992,21.30874931,24.61992861,93.85994335,91.25503767,2896.4632,2819.585154,2821.212571,2937.094882,3171.359073,3295.712112,3349.3625,3695.741785,20558447500,19735209053,25608067215,4.17141995,-19.71886309,1.119738031,3.876841457,-0.279149387,2.726572952,-12.3088384
2741.245,2922.237,2922.237,2729.851,27028441600,2.72E+11,-6.406885052,84.95638722,20.77016082,19.69298384,58.67294634,74.963992,2872.1336,2823.615231,2810.000714,2913.626147,3156.892527,3289.00618,3340.498403,3693.030773,21580058360,19665415613,25556382469,9.736090939,-15.55902567,-4.557190515,-2.917190341,-5.916378367,1.718306684,-12.77869959
2767.21,2760.058,2784.753,2715.874,19111047200,1.90E+11,0.94719735,74.75132958,19.59196797,17.23558228,41.10592615,58.03495908,2853.5714,2824.972154,2804.60681,2898.065912,3142.026818,3281.993348,3331.756493,3690.103326,22134439540,19573728713,25326775610,13.08238642,-12.60458938,-3.02643207,-2.044698167,-4.515284184,1.012372675,-13.0168751
2687.979,2754.814,2755.89,2638.963,20741070900,1.95E+11,-2.863208792,58.81559879,17.41900052,13.07306561,28.86073152,43.4478453,2805.7322,2821.028462,2793.721905,2880.426735,3126.8084,3274.142551,3321.78466,3686.606039,21639132880,19596127708,25134976191,10.42555551,-13.90828177,-4.196879517,-4.716345948,-6.681223061,-0.542222872,-13.28677111
2733.17,2688.38,2747.562,2668.757,18720744300,1.82E+11,1.681225932,46.13517564,15.52527063,11.73781085,30.39759977,36.92272253,2771.7,2817.347462,2783.943571,2861.936441,3112.194636,3266.365472,3312.494813,3682.983159,21388468480,19389188120,24986924149,10.3113155,-14.40135508,-1.390121586,-2.987826766,-4.49927676,-1.620228323,-13.60178345
2849.681,2733.767,2852.7,2732.539,27096178300,2.59E+11,4.262852292,41.42957538,15.20338272,14.5596069,50.91359407,43.9181583,2755.857,2823.977385,2788.700524,2853.838765,3100.914836,3261.073393,3306.412333,3679.838996,22539496460,19610212770,24776257137,14.9375416,-9.027839293,3.404530787,0.91019197,-0.145690246,-2.41221424,-13.68775346
2859.758,2847.331,2878.445,2840.874,28747821000,2.80E+11,0.353618528,44.74657859,15.72287216,16.76185103,62.87955154,53.39885492,2779.5596,2832.712923,2794.61481,2844.231294,3089.775182,3255.354506,3300.83425,3676.587665,22883372340,19859184273,24735514308,15.22815855,-7.487784344,2.885291612,0.954741185,0.545901661,-1.876410512,-13.8329562
2874.147,2848.538,2880.372,2808.849,31249516900,2.95E+11,0.503154463,53.31584312,16.71139415,18.68843813,71.86217735,62.63051614,2800.947,2835.603385,2805.018905,2840.038441,3079.205218,3249.306337,3294.479938,3673.095901,25311066280,20198013048,24696325887,25.31463476,2.489197771,2.613401824,1.359273853,1.200989336,-1.222187306,-13.79402834
2897.34,2886.64,2911.839,2871.346,21746683600,2.09E+11,0.806952463,62.50484339,18.04484398,20.71174366,80.33980208,71.48515911,2842.8192,2837.911231,2812.625571,2836.346647,3069.4372,3243.326101,3288.865868,3669.687876,25512188820,20280634080,24529928102,25.79581447,4.004335902,1.917842682,2.094102472,2.150419555,0.172943014,-13.75912668
2901.387,2895.666,2902.621,2802.563,23348266100,2.21E+11,0.139679844,71.03437137,19.42641227,22.18954884,86.4897186,78.98743886,2876.4626,2840.872308,2822.74619,2834.928706,3058.177545,3237.33791,3283.571847,3666.428906,26437693180,20197135525,24423534724,30.89823132,8.246793428,0.86649484,2.13014475,2.344266859,1.25279451,-13.66326556
2862.556,2839.411,2863.015,2811.718,18335538300,1.77E+11,-1.338359895,77.35786699,20.26348201,21.93762149,84.21456715,81.60100301,2879.0376,2841.067308,2828.126476,2830.661265,3046.3994,3231.57791,3278.291646,3662.911571,24685565180,20058307308,24299750552,23.0690347,1.587730818,-0.572469078,0.756359846,1.126759167,1.336479858,-13.65437946
2804.726,2847.567,2863.176,2803.476,13897946100,1.42E+11,-2.020222486,79.20974834,20.15140238,19.92724313,72.48060333,77.04080317,2868.0312,2831.648154,2831.244524,2827.830559,3033.463745,3225.031966,3271.681792,3659.107408,21715590200,20229333153,24191102719,7.347039254,-10.23315286,-2.20727027,-0.950759147,-0.81704184,1.284871713,-13.56645484
2810.307,2781.6,2815.607,2772.551,12724755400,1.28E+11,0.198985569,76.61340109,19.68920091,18.76479798,65.35599102,71.19839709,2855.2632,2824.492462,2832.639,2824.785559,3019.469345,3218.602146,3265.541056,3654.917446,18010637900,19831349983,24060375117,-9.180979026,-25.14398544,-1.574502834,-0.502230462,-0.512554264,1.089425406,-13.49716599
2859.499,2830.084,2889.816,2823.028,19481603000,2.03E+11,1.750413745,72.6265239,19.645154,19.55706018,68.08234576,69.64037143,2847.695,2819.154231,2837.210762,2820.425559,3006.388164,3213.370843,3259.971333,3651.104571,17557621780,19639280830,24019773874,-10.59946679,-26.90346765,0.414510683,1.431094787,1.385373957,1.012387649,-13.48311778
2864.368,2853.978,2865.787,2819.795,16338666700,1.70E+11,0.170274583,69.7197482,19.8435554,20.24035821,67.00058073,68.32047608,2840.2912,2828.625231,2842.838,2817.121853,2992.240818,3208.288517,3253.861354,3647.044803,16155701900,19528598443,23986615720,-17.27157508,-32.64701412,0.84768773,1.263609221,1.677106974,0.412425411,-13.42219147
2870.43,2858.709,2881.529,2854.192,18649253500,1.90E+11,0.211634818,68.81298936,20.19204416,20.88902167,68.63576506,68.47812057,2841.866,2836.565231,2844.450333,2816.826206,2978.034691,3201.66818,3246.514236,3642.944571,16218444940,19509124515,23815170569,-16.86738722,-31.89868242,1.005114245,1.193865343,1.902985495,0.186872813,-13.23536566
2904.832,2875.411,2921,2857.191,20029021300,2.14E+11,1.198496393,70.15792585,20.93385933,22.41748968,78.87224127,73.67518092,2861.8872,2853.246231,2846.235762,2816.481206,2964.739109,3194.724506,3239.409542,3638.828275,17444659980,19477585938,23418580947,-10.43725831,-25.50932091,1.500576263,1.807967664,3.136921132,0.302846952,-13.05572297
2955.15,2915.518,2971.551,2908.742,31333273500,3.28E+11,1.732217216,73.88284171,22.30242876,25.03956763,85.31526636,79.49522364,2890.8558,2870.321615,2850.628952,2816.970471,2952.787564,3187.591,3232.943083,3634.5097,21166363600,19764113533,23288430043,7.094930239,-9.112106049,2.224054206,2.955361663,4.905253032,0.715396648,-12.86668531
3018.802,2978.455,3028.322,2973.758,35240043800,3.81E+11,2.153934656,79.43877103,24.47346304,28.81553158,90.79659342,85.14590853,2922.7164,2883.330923,2858.189952,2824.882735,2941.7128,3180.533933,3226.444792,3630.32082,24318051760,20233365393,23119198319,20.18787428,5.18553206,3.287544423,4.69842278,6.864683701,1.36597144,-12.44596087
2999.363,3001.63,3019.101,2988.426,27037732200,3.11E+11,-0.643930937,84.02755848,26.55348428,30.71352678,89.73717798,87.44154325,2949.7154,2894.069769,2861.627476,2832.641706,2931.996145,3173.330315,3219.736653,3626.208498,26457864860,20396109440,22940131760,29.72015539,15.3344067,1.683131871,3.638240926,5.885717695,1.922746693,-12.02256547
3009.96,2991.169,3012.56,2980.855,21697746200,2.56E+11,0.353308352,87.31591612,28.47447971,32.31647056,91.27904991,89.36029658,2977.6214,2904.516923,2866.705048,2843.062265,2921.927491,3166.136056,3212.905347,3621.812146,27067563400,20397289410,22778339425,32.70176667,18.83027509,1.086054795,3.630313739,5.870351042,2.516923773,-11.51117268
2960.97,2986.801,2998.154,2960.537,23700640300,2.75E+11,-1.62759638,87.07567229,29.5910897,31.82430969,79.4900575,84.42517704,2988.849,2909.411538,2868.232381,2849.631971,2910.801927,3158.586258,3207.438722,3616.830408,27801887200,20510616248,22638214484,35.54876589,22.80954056,-0.932767095,1.772126798,3.90710206,2.73036181,-11.15552884
2979.434,2956.2,2981.408,2952.106,17507434400,2.01E+11,0.623579435,85.003155,30.42221102,32.08445367,78.02280573,81.22399138,2993.7058,2915.415154,2879.574714,2858.178441,2900.624691,3151.828899,3201.781257,3611.868472,25036719380,20548775273,22446308192,21.84044571,11.54047768,-0.476726871,2.195874096,4.24240688,2.685403005,-10.73161432
2957.82,2988.01,3008.168,2948.526,20202124100,2.32E+11,-0.725439798,80.21494343,30.80456561,31.56927478,68.76733234,74.99566186,2981.5094,2922.743154,2888.651381,2864.303441,2894.471273,3144.535225,3196.875208,3607.034382,22029135440,20671230733,22362975798,6.569055926,-1.492826182,-0.794543864,1.200134405,3.264897059,2.010653795,-10.40302625
2919.832,2956.705,2962.203,2905.251,18296534500,2.02E+11,-1.284324266,73.35344925,30.54156001,30.01554882,52.68572717,63.84069451,2965.6032,2931.597462,2899.692,2869.614765,2887.782564,3136.839011,3192.792486,3601.562318,20280895900,20601553960,22137571179,-1.556475112,-8.386987279,-1.543402705,-0.401332778,1.749964348,1.159972981,-10.12210229
3000.645,2941.218,3001.106,2941.218,21037145100,2.34E+11,2.767727732,67.76865808,30.87916733,31.55438198,65.0985412,64.46961786,2963.7402,2946.238846,2912.428905,2876.074235,2881.215382,3130.458978,3191.339292,3596.04021,20148775680,20588177473,22039583218,-2.134243272,-8.579143804,1.24521036,1.846630796,4.331277794,0.594023593,-9.878769619
3003.915,3009.367,3023.409,2992.916,22041344500,2.52E+11,0.10897657,65.62061537,31.48092851,32.68445085,72.63344965,68.55153375,2972.3292,2957.347769,2919.773381,2883.1455,2879.0138,3123.569685,3191.609764,3590.833506,19816916520,20711410385,22008681938,-4.318845739,-9.958640069,1.062661565,1.57462816,4.18881045,0.506583329,-9.664848986
3009.53,2997.088,3009.673,2956.247,20654586600,2.18E+11,0.186922733,69.17291559,32.19285914,33.61672041,80.44365656,74.49759516,2978.3484,2968.514077,2926.905381,2890.890618,2875.797764,3116.592494,3192.180889,3585.322378,20446346960,20761092285,21891540233,-1.516034516,-6.601606179,1.046942661,1.38169879,4.10390423,0.331287736,-9.438383404
3053.065,3000.938,3057.33,2993.148,25673034400,2.77E+11,1.446571392,74.90257492,33.33698299,35.62523069,88.81959655,81.65859585,2997.3974,2982.562923,2935.425286,2897.258088,2876.458873,3110.331258,3191.968903,3579.548004,21540529020,21011958785,21824947954,2.515568588,-1.303182645,1.857197848,2.363808535,5.377736709,0.497373477,-9.232884891
3050.592,3039.745,3059.794,3029.005,23226205100,2.55E+11,-0.081000568,80.90060187,34.51980511,36.88544934,91.43263334,86.5456146,3023.5494,2993.775231,2942.723,2902.647912,2876.963073,3103.97709,3190.706694,3573.694288,22526463140,21197418385,21806354160,6.269842539,3.302289668,0.894399146,1.897830159,5.096866473,0.994535893,-9.028055859
3008.42,3058.339,3062.358,3007.06,22091950600,2.44E+11,-1.382420199,83.58405738,35.14054413,36.38202218,78.55030879,82.54796169,3025.1044,2997.872923,2947.81981,2906.928118,2878.032582,3096.791584,3189.334708,3567.74894,22737424240,21378724108,21747808813,6.355384567,4.550414412,-0.551531379,0.351818679,3.491379155,0.908359948,-8.85471788
2984.958,2988.2,2996.171,2960.46,18790463300,2.07E+11,-0.77987781,80.89622919,35.19333601,35.29891977,64.64226089,73.59511129,3021.313,2995.269538,2953.648476,2910.602735,2877.620018,3089.481539,3188.073139,3561.129034,22087248000,21422530645,21614261696,3.102889038,2.18830655,-1.203284797,-0.344260786,2.554634606,0.869486409,-8.703388897
3033.957,3006.909,3048.977,3006.909,22001832400,2.52E+11,1.641530635,76.5272739,35.5082001,36.13792828,73.28238615,73.43874872,3026.1984,2997.930615,2964.564238,2913.743382,2880.037964,3084.960798,3187.196681,3554.939086,22356697160,21619610745,21463397430,3.409341749,4.161967986,0.256381075,1.201708419,4.125744854,0.942909902,-8.579743443
3023.646,3031.301,3036.825,3001.315,18271866800,2.07E+11,-0.339853202,73.02824246,35.79505521,36.36876542,70.66298604,72.05086738,3020.3146,2998.983385,2974.723238,2917.282059,2882.034491,3080.221933,3186.802417,3548.703146,20876463640,21753247585,21326903925,-4.030588727,-2.112075369,0.110299768,0.822365856,3.645994423,0.711281546,-8.457391536
3066.638,3041.358,3097.165,3041.358,31000324600,3.31E+11,1.42185957,72.92168602,36.49415496,37.89235446,74.50001656,73.27544197,3023.5238,3007.111692,2984.587,2921.333294,2883.105382,3075.843607,3186.081486,3542.801785,22431287540,22038351665,21391637064,1.782963994,4.860079071,1.425958678,1.979517683,4.973917429,0.545776458,-8.309523568
3082.362,3080.09,3086.698,3056.989,20823783000,2.35E+11,0.512743923,74.32095394,37.46578232,39.40903706,81.99766294,77.63655246,3038.3122,3015.029231,2994.967667,2931.366147,2885.026618,3070.736382,3184.965326,3536.801348,22177654020,22016671428,21286857673,0.731184971,4.184724494,1.44981151,2.233237693,5.151040347,0.772230299,-7.962384307
3078.117,3085.026,3089.951,3066.872,18961305100,2.24E+11,-0.137719061,77.24875773,38.40549348,40.28491581,84.03200509,80.83427878,3056.944,3024.282846,3004.857524,2940.510471,2888.619982,3065.043045,3184.133549,3531.562768,22211822380,21942694373,21184050692,1.226503924,4.851629666,0.692619819,1.780063459,4.679681667,1.079963598,-7.651157664
3033.66,3058.463,3058.463,3022.97,18330451200,2.09E+11,-1.444292079,77.76082035,38.75448346,39.45246341,68.78898086,74.81162982,3056.8846,3033.038846,3010.99219,2950.677559,2890.749036,3059.522461,3182.976785,3526.431412,21477546140,21992477120,21107160912,-2.341396002,1.754784687,-0.759747358,0.020479588,2.812318172,0.78620008,-7.298175312
3042.823,3047.133,3054.503,3024.895,15653320000,1.81E+11,0.302044395,75.10371547,38.89946312,39.18942245,64.51884579,69.6652378,3060.72,3036.283308,3015.167095,2959.785,2892.645545,3053.97073,3182.476958,3521.841751,20953836780,21803370015,21048993074,-3.896339118,-0.452070528,-0.584731697,0.215384786,2.805541619,0.804822536,-6.99744134
2972.584,3050.381,3055.689,2905.049,28314421900,3.11E+11,-2.308349845,68.07583605,38.19173949,36.77629223,49.83604327,59.75064054,3041.9092,3033.873231,3012.966238,2963.399794,2896.696436,3048.381,3182.250653,3516.548476,20416656240,22011878905,21115034543,-7.247099041,-3.307493063,-2.279002937,-2.020164526,0.309921257,0.264874918,-6.877235094
2952.891,2954.37,2990.673,2943.464,18940684900,2.06E+11,-0.662487587,59.32529172,36.97453712,34.54013237,37.36935312,48.55999683,3016.015,3029.516385,3010.753286,2966.139,2900.647945,3042.543382,3180.866125,3510.622755,20040036620,21951870068,21107964884,-8.709205373,-5.059361573,-2.092960413,-2.52929428,-0.44664124,-0.445661383,-6.750586682
2959.24,2933.035,2960.209,2926.776,13721166800,1.49E+11,0.21500963,49.66161112,35.73356948,33.25163421,32.78839515,40.67419599,2992.2396,3022.299077,3008.338048,2968.641735,2906.167564,3036.967483,3179.985424,3504.434004,18992008960,21619188198,21036935837,-12.15207164,-9.720649875,-1.102839492,-2.086460516,-0.31670158,-0.994589753,-6.646058399
2946.67,2949.973,2954.092,2917.02,12585624300,1.41E+11,-0.424771225,41.06150613,34.48643408,31.99216327,27.22645517,33.95032558,2974.8416,3014.305077,3007.657095,2970.092618,2909.968836,3031.485337,3178.935097,3498.300571,17843043580,21456052625,20972831751,-16.83911346,-14.92305955,-0.946994959,-2.243803304,-0.788615732,-1.309206464,-6.569573558
2964.7,2944.716,2965.429,2933.971,11771160400,1.34E+11,0.611877136,35.49050549,33.5666028,31.72694025,29.74366425,31.84699491,2959.217,3010.942,3006.955476,2971.954765,2914.984218,3025.238506,3177.602875,3492.233571,17066611660,21231804863,20863098020,-19.61770669,-18.19713619,0.1852855,-1.535798431,-0.244107508,-1.717900909,-6.471800234
2953.671,2967.19,2976.022,2949.432,13086764000,1.50E+11,-0.372010659,31.91025234,32.77731787,31.19874802,28.01987812,29.93343651,2955.4344,3008.535308,3006.757905,2974.634618,2918.695145,3018.98364,3175.992125,3486.418034,14021080080,21090955355,20784891611,-33.52088683,-32.54196201,-0.059666356,-1.823621865,-0.704745972,-1.765008626,-6.339987614
2945.589,2955.742,2959.512,2916.374,13866327400,1.55E+11,-0.2736256,30.11947544,32.04792275,30.58913251,27.22255329,28.5779949,2953.974,3001.737769,3007.984429,2978.777647,2922.446818,3012.572427,3174.809493,3480.675966,13006208580,20760209083,20723297196,-37.35030062,-37.23871034,-0.283854902,-1.870542118,-1.114170005,-1.591203926,-6.17460186
2938.324,2935.376,2950.576,2930.357,10931062800,1.29E+11,-0.246639976,28.37611294,31.34903648,29.95126393,24.65581993,26.61690742,2949.7908,2995.174538,3005.016762,2982.542853,2925.306836,3005.362596,3173.390306,3474.327348,12448187780,20314790128,20527178261,-38.72352261,-39.35753068,-0.388732652,-1.898070972,-1.482589023,-1.515228508,-6.013992426
2992.643,2940.392,2993.535,2929.815,16870364300,1.96E+11,1.848638884,29.73476219,31.31821991,31.25658678,41.40186111,34.00938426,2958.9854,2989.482615,3004.48,2986.458853,2929.473218,2998.774719,3172.697917,3468.088528,13305135780,19955311313,20409195945,-33.32534095,-34.80813347,1.137470972,0.105716775,0.207072904,-1.020150284,-5.870053457
2991.272,2983.027,3004.418,2978.33,16540710600,1.89E+11,-0.045812347,36.4162188,31.57318755,32.08312283,63.23534516,48.62236471,2964.2998,2982.475692,3003.610571,2990.191324,2933.929145,2991.457865,3171.937611,3461.487026,14259045820,19825161988,20258137322,-28.0760186,-29.61324335,0.909901218,0.294933089,0.036140713,-0.609422982,-5.729819116
2997.842,2987.022,2999.118,2977.2,14483138300,1.63E+11,0.219639003,48.62817314,31.99661266,32.84346287,77.88317619,63.25277045,2973.134,2976.300692,3000.980905,2993.938735,2936.861345,2984.110393,3171.657785,3454.363618,14538320680,19603533793,20127409929,-25.83826552,-27.76854682,0.83104226,0.723761136,0.13037223,-0.106396921,-5.603348832
2913.248,2998.402,3003.59,2913.036,20679649800,2.34E+11,-2.821829836,54.34343758,31.67457226,31.03049146,39.05758468,51.15517757,2966.6658,2967.038231,2994.440714,2994.186265,2937.696073,2975.988584,3170.688806,3446.206751,15900985160,19662136580,20024707352,-19.12890496,-20.59317082,-1.800600526,-1.812926784,-2.703180683,-0.012552274,-5.566693916
2832.113,2896.162,2896.162,2821.826,18037833000,1.89E+11,-2.785035809,50.38613368,30.15844875,27.12620174,22.34572846,36.75045301,2945.4236,2950.829769,2986.045143,2990.567529,2937.136436,2967.22036,3168.527389,3437.284931,17322339200,19765633753,19971441170,-12.36132665,-13.26445071,-3.847005232,-4.023165635,-5.29847689,-0.183208441,-5.616484809
2832.591,2822.327,2845.238,2820.164,12082931000,1.29E+11,0.016877858,37.85113757,28.28537352,24.53922307,14.54511124,25.64778213,2913.4132,2940.061077,2978.789571,2985.090735,2936.637709,2958.284146,3166.092938,3428.232901,16364852540,19749588143,19884225663,-17.13825918,-17.69932198,-2.77414134,-3.655368855,-5.108713564,-0.906371542,-5.71689479
2837.037,2843.545,2857.254,2818.699,13579546600,1.46E+11,0.15695877,27.10897276,26.65345604,23.38962107,12.20958414,18.92868313,2882.5662,2931.149231,2969.412429,2980.316441,2934.998836,2950.455584,3162.963597,3420.579558,15772619740,19602036733,19733452840,-19.53581174,-20.0716678,-1.579467629,-3.210762174,-4.807524436,-1.657473808,-5.77455764
2835.862,2812.108,2839.276,2781.236,13633765500,1.41E+11,-0.04141645,21.0707333,25.29618895,22.58165477,18.34278617,18.63573465,2850.1702,2921.658615,2960.470333,2975.195912,2933.772127,2942.277225,3159.787431,3412.957747,15602745180,19534414203,19681526697,-20.1268847,-20.72390816,-0.502012125,-2.936572224,-4.683184432,-2.44684355,-5.841896737
2827.109,2828.462,2850.093,2814.115,11431971000,1.24E+11,-0.308653947,18.86883363,24.10858534,21.73337811,19.44843156,19.04208311,2832.9424,2912.461615,2949.06419,2971.258824,2931.921455,2933.89782,3156.764292,3404.367064,13753209420,19353982140,19598863889,-28.93860643,-29.82649659,-0.205913117,-2.930600525,-4.851473133,-2.730309473,-5.87644344
2850.862,2816.775,2851.229,2804.991,11465359200,1.27E+11,0.840186919,19.95340243,23.52509941,22.35812757,25.32269594,22.18238952,2836.6922,2903.704846,2938.040381,2967.477294,2933.914491,2926.163888,3153.380882,3395.5273,12438714660,19139890588,19528852578,-35.01156862,-36.30596262,0.499518418,-1.8198422,-3.929778817,-2.307832569,-5.895373721
2843.684,2850.926,2860.321,2832.459,12336906400,1.40E+11,-0.251783496,21.88919259,23.80091393,24.35254297,26.70382079,24.44310515,2838.9108,2895.244308,2926.876905,2964.120353,2935.304927,2921.078787,3149.577632,3386.659086,12489509740,18664981410,19460257792,-33.08587099,-35.82043016,0.168134906,-1.780862069,-4.063139772,-1.945725531,-5.888322203
2807.514,2828.178,2828.255,2781.417,14048782600,1.49E+11,-1.271941608,22.82584181,23.8734133,24.01841202,19.26095633,21.85203074,2833.0062,2884.623154,2916.108048,2960.816882,2937.478291,2915.683315,3145.555507,3377.476305,12583356940,18135199880,19318241773,-30.61362972,-34.86282505,-0.899828599,-2.673110134,-5.177722515,-1.789382914,-5.873004758
2806.906,2802.315,2829.402,2801.548,11159507100,1.24E+11,-0.02165617,22.54013944,24.04347663,24.38360331,20.79853413,21.32528244,2827.215,2874.514077,2904.873905,2955.118676,2938.818945,2909.448101,3141.260896,3367.96476,12088505260,17738244253,19175217504,-31.85060997,-36.95766289,-0.718339426,-2.351982809,-5.015455983,-1.645463395,-5.925716632
